entity_id,state,last_changed
sensor.light_sensor,462.5,2025-10-09T16:05:10.134Z
sensor.light_sensor,475.8333,2025-10-09T16:10:10.907Z
sensor.light_sensor,519.1666,2025-10-09T16:15:12.009Z
sensor.light_sensor,375,2025-10-09T16:20:12.739Z
sensor.light_sensor,337.5,2025-10-09T16:25:13.750Z
sensor.light_sensor,218.3333,2025-10-09T16:30:13.926Z
sensor.light_sensor,190.8333,2025-10-09T16:35:14.083Z
sensor.light_sensor,130.8333,2025-10-09T16:40:15.046Z
sensor.light_sensor,85.83333,2025-10-09T16:45:15.873Z
sensor.light_sensor,60.83333,2025-10-09T16:50:16.031Z
sensor.light_sensor,41.66666,2025-10-09T16:55:15.516Z
sensor.light_sensor,26.66667,2025-10-09T17:00:16.003Z
sensor.light_sensor,16.66667,2025-10-09T17:05:17.073Z
sensor.light_sensor,9.166666,2025-10-09T17:10:18.216Z
sensor.light_sensor,4.166667,2025-10-09T17:15:18.616Z
sensor.light_sensor,2.5,2025-10-09T17:20:19.242Z
sensor.light_sensor,1.666667,2025-10-09T17:25:20.017Z
sensor.light_sensor,0.833333,2025-10-09T17:30:20.765Z
sensor.light_sensor,1.666667,2025-10-10T05:26:21.721Z
sensor.light_sensor,3.333333,2025-10-10T05:31:22.516Z
sensor.light_sensor,6.666667,2025-10-10T05:36:22.934Z
sensor.light_sensor,14.16667,2025-10-10T05:41:23.145Z
sensor.light_sensor,30.83333,2025-10-10T05:46:23.073Z
sensor.light_sensor,60.83333,2025-10-10T05:51:22.863Z
sensor.light_sensor,113.3333,2025-10-10T05:56:22.982Z
sensor.light_sensor,205,2025-10-10T06:01:22.991Z
sensor.light_sensor,322.5,2025-10-10T06:06:23.449Z
sensor.light_sensor,489.1667,2025-10-10T06:11:24.501Z
sensor.light_sensor,675.8333,2025-10-10T06:16:24.948Z
sensor.light_sensor,879.9999,2025-10-10T06:21:25.087Z
sensor.light_sensor,1085,2025-10-10T06:26:26.115Z
sensor.light_sensor,1333.333,2025-10-10T06:31:26.643Z
sensor.light_sensor,1550,2025-10-10T06:36:27.703Z
sensor.light_sensor,1826.667,2025-10-10T06:41:29.274Z
