date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,daylight_duration,sunshine_duration,sunset,sunrise,weather_code,shortwave_radiation_sum,apparent_temperature_min,apparent_temperature_mean,apparent_temperature_max
2019-01-15 22:00:00+00:00,6.4445825,7.9175,5.1675,29960.617,263.2434,1547654498,1547624527,53.0,1.43,-0.08510876,1.3810449,3.6324286
2019-01-16 22:00:00+00:00,4.113333,6.0675,2.7675,30109.502,13551.718,1547740992,1547710872,71.0,2.45,-2.1714172,-0.38236463,1.8397303
2019-01-17 22:00:00+00:00,1.57375,4.5175004,-1.5825,30261.83,17637.678,1547827488,1547797215,3.0,3.99,-5.1296554,-2.0470564,0.81122303
2019-01-18 22:00:00+00:00,-0.52208334,2.9175,-2.6825001,30417.613,25560.64,1547913984,1547883555,3.0,4.96,-7.2638836,-4.917949,-1.6363616
2019-01-19 22:00:00+00:00,-2.7095833,2.1675,-5.9325,30578.54,25747.451,1548000482,1547969891,1.0,5.31,-10.192683,-7.0260043,-2.03024
2019-01-20 22:00:00+00:00,-1.9887496,5.0175004,-6.6324997,30744.717,25444.451,1548086981,1548056225,3.0,5.04,-10.248013,-5.7315392,1.4705696
2019-01-21 22:00:00+00:00,-0.9741667,1.1175,-2.7825,30915.832,0.0,1548173483,1548142555,73.0,1.29,-8.034,-6.2861886,-3.6452374
2019-01-22 22:00:00+00:00,-0.8283333,0.7175,-1.7325001,31091.562,14035.241,1548259986,1548228882,3.0,4.0,-6.083467,-4.9583087,-3.5313148
2019-01-23 22:00:00+00:00,-0.32625,3.0674999,-3.0325,31271.598,16094.475,1548346491,1548315207,3.0,3.85,-6.212846,-3.4976885,-0.40969896
2019-01-24 22:00:00+00:00,1.4341666,8.2175,-1.4325,31455.637,0.0,1548432997,1548401529,71.0,1.02,-4.79385,-2.630751,4.571041
2019-01-25 22:00:00+00:00,7.3258343,8.0675,6.2675004,31643.375,4923.7925,1548519505,1548487848,51.0,2.24,1.971951,2.9340937,4.2731934
2019-01-26 22:00:00+00:00,5.946667,7.5675,4.2675004,31834.533,8047.404,1548606013,1548574165,61.0,2.14,-2.0411396,0.763397,3.1220431
2019-01-27 22:00:00+00:00,4.3279166,5.8175,3.1175,32028.824,20622.299,1548692522,1548660479,55.0,4.17,-3.7369008,-1.7245193,-0.5067084
2019-01-28 22:00:00+00:00,1.8716666,4.2175,-0.5825,32225.967,27139.578,1548779032,1548746792,51.0,5.91,-5.437001,-2.5312736,-0.47279525
2019-01-29 22:00:00+00:00,0.83208346,2.1675,-0.4825,32425.697,0.0,1548865542,1548833102,73.0,1.77,-4.2577205,-2.867235,-1.3603373
2019-01-30 22:00:00+00:00,-0.43041667,2.6675,-2.6825001,32627.758,28084.967,1548952053,1548919411,71.0,5.5,-6.9989405,-4.568811,-1.7090452
2019-01-31 22:00:00+00:00,0.95083326,3.5674999,-1.7825,32831.887,9196.455,1549038564,1549005718,75.0,2.63,-7.178234,-3.01035,0.61171865
2019-02-01 22:00:00+00:00,1.9591666,2.9675,0.4675,33037.832,0.0,1549125075,1549092023,73.0,1.02,-2.7819457,-1.6594582,-0.6720829
2019-02-02 22:00:00+00:00,2.0987499,6.0175004,-0.082499996,33245.363,28561.953,1549211586,1549178326,3.0,5.8,-4.2212167,-1.4189519,2.296485
2019-02-03 22:00:00+00:00,1.6133332,3.8675,-0.4825,33454.246,0.0,1549298097,1549264628,71.0,1.71,-5.6264806,-4.07857,-1.0631139
2019-02-04 22:00:00+00:00,4.282084,6.6175003,2.8174999,33664.242,12957.776,1549384608,1549350929,51.0,3.59,-0.9895811,0.5772404,3.4875956
2019-02-05 22:00:00+00:00,5.5237503,7.5175004,2.3675,33875.137,0.0,1549471119,1549437228,55.0,0.86,-2.3584423,1.5507517,4.376831
2019-02-06 22:00:00+00:00,7.9862494,9.367499,5.9175,34086.71,28809.562,1549557628,1549523527,61.0,6.79,0.3031621,2.3766868,4.4646225
2019-02-07 22:00:00+00:00,7.7133336,9.5675,5.0175004,34299.02,0.0,1549644138,1549609824,51.0,2.48,0.433877,2.1053543,3.611775
2019-02-08 22:00:00+00:00,8.155,9.8175,6.9675,34514.05,29098.639,1549730648,1549696118,61.0,7.32,0.18014336,1.6305138,3.3119254
2019-02-09 22:00:00+00:00,6.765417,9.2175,4.5175004,34732.062,0.0,1549817158,1549782411,63.0,1.54,-1.7506895,2.1840727,4.768774
2019-02-10 22:00:00+00:00,5.102917,7.7675004,2.0674999,34952.8,29286.404,1549903669,1549868700,51.0,6.04,-1.0316577,0.6698653,3.090767
2019-02-11 22:00:00+00:00,4.9945836,8.9675,2.1675,35176.008,27349.012,1549990180,1549954988,51.0,6.21,-1.3398798,1.1946764,4.3409986
2019-02-12 22:00:00+00:00,5.302917,8.6675,3.2675,35401.445,20591.525,1550076692,1550041274,3.0,5.89,-0.9501233,1.4435216,4.950712
2019-02-13 22:00:00+00:00,4.7029166,11.367499,-0.2325,35628.875,31203.914,1550163203,1550127558,3.0,8.66,-3.5433812,1.5023432,8.98529
2019-02-14 22:00:00+00:00,6.034167,13.3175,0.8175,35858.066,31600.113,1550249715,1550213841,0.0,9.0,-2.9915693,2.6300871,10.513749
2019-02-15 22:00:00+00:00,6.5695825,12.117499,3.0175,36088.797,31343.994,1550336227,1550300122,2.0,8.91,-0.8186679,3.3262262,9.174823
2019-02-16 22:00:00+00:00,7.6008325,14.4175,2.8675,36320.844,32144.229,1550422738,1550386401,3.0,9.13,-0.8477273,4.0433183,10.78042
2019-02-17 22:00:00+00:00,6.990416,13.0675,3.2175,36554.004,32394.984,1550509250,1550472679,3.0,8.96,-0.15900135,4.0786815,10.576015
2019-02-18 22:00:00+00:00,7.0841675,9.5675,5.0675,36788.055,31284.41,1550595761,1550558957,51.0,8.36,1.1594286,3.1112413,4.615803
2019-02-19 22:00:00+00:00,6.5695825,10.3175,3.6675,37022.81,19982.215,1550682273,1550645233,3.0,6.14,0.03496313,2.8813498,6.3439846
2019-02-20 22:00:00+00:00,7.104999,10.0675,4.8675003,37258.066,4369.8486,1550768783,1550731509,61.0,3.43,1.2818365,3.8132286,6.2602224
2019-02-21 22:00:00+00:00,8.444583,12.1675,3.8174999,37493.625,16937.277,1550855294,1550817784,3.0,5.49,1.2365422,6.7349563,11.007551
2019-02-22 22:00:00+00:00,7.6425,12.0675,4.4175,37729.305,33650.016,1550941804,1550904058,3.0,10.16,1.107944,4.808065,9.777002
2019-02-23 22:00:00+00:00,5.77375,13.0675,0.017500002,37964.91,33899.863,1551028314,1550990332,51.0,10.38,-3.3354094,2.783131,10.986791
2019-02-24 22:00:00+00:00,7.3695827,15.4175,1.8175,38200.266,34148.883,1551114823,1551076606,51.0,10.76,-1.3861027,4.6290817,13.1857395
2019-02-25 22:00:00+00:00,7.711249,16.567501,1.1675,38435.195,34396.89,1551201331,1551162879,0.0,11.01,-2.1202743,5.3627524,15.440136
2019-02-26 22:00:00+00:00,8.325832,15.3175,3.7675,38669.516,34643.7,1551287839,1551249153,0.0,11.26,0.8311119,5.794037,13.19805
2019-02-27 22:00:00+00:00,7.9279156,12.1675,4.7675004,38903.3,15969.594,1551374346,1551335426,51.0,6.59,1.9955654,4.6100335,7.8502483
2019-02-28 22:00:00+00:00,6.8925,8.1675,5.2175,39138.42,1799.1423,1551460853,1551421698,53.0,3.93,2.4660225,3.6149352,5.3537455
2019-03-01 22:00:00+00:00,7.6862493,11.2175,4.5175004,39375.168,16051.453,1551547360,1551507968,51.0,6.22,1.7127886,4.136807,6.960781
2019-03-02 22:00:00+00:00,10.884166,11.9675,9.4175,39613.37,0.0,1551633867,1551594237,53.0,2.22,4.337879,6.0348907,7.498728
2019-03-03 22:00:00+00:00,8.748751,12.5675,4.9175,39852.85,24804.07,1551720374,1551680504,61.0,7.84,-0.5208974,2.1548727,6.794895
2019-03-04 22:00:00+00:00,6.9175,9.5675,4.7675004,40093.434,35715.8,1551806881,1551766771,51.0,10.64,-0.826082,1.9561831,4.422864
2019-03-05 22:00:00+00:00,8.888333,10.6675,6.3675003,40334.953,0.0,1551893388,1551853036,53.0,2.19,2.7268934,4.6285105,6.43962
2019-03-06 22:00:00+00:00,8.91125,10.117499,7.0675,40577.254,32338.094,1551979895,1551939300,63.0,10.3,0.3163476,3.4176226,6.904496
2019-03-07 22:00:00+00:00,7.400833,9.5675,5.6175003,40820.164,28800.0,1552066401,1552025564,61.0,10.48,0.42940664,2.4660063,4.5340834
2019-03-08 22:00:00+00:00,8.627915,10.8175,6.8175,41063.527,25200.0,1552152907,1552111827,61.0,7.64,1.0817151,3.0657742,4.30052
2019-03-09 22:00:00+00:00,6.252918,10.6675,4.0675,41307.188,5420.67,1552239413,1552198089,61.0,3.41,-2.124127,1.2594471,5.0849934
2019-03-10 22:00:00+00:00,5.3175,7.2675004,3.1675,41550.98,31186.365,1552325919,1552284351,71.0,9.72,-2.9781928,-1.176467,0.91986465
2019-03-11 22:00:00+00:00,6.0508327,8.9175,2.7675,41794.76,0.0,1552412425,1552370613,63.0,2.51,-2.523332,0.15653001,2.5335364
2019-03-12 22:00:00+00:00,6.815416,8.4175,5.2175,42038.375,13417.011,1552498930,1552456874,61.0,5.13,-1.0687041,0.44818115,2.4820924
2019-03-13 22:00:00+00:00,8.265416,11.4175,6.6675,42281.664,21647.271,1552585435,1552543136,61.0,6.26,1.1868482,2.7137878,5.618662
2019-03-14 22:00:00+00:00,9.552917,12.7675,7.4675,42524.477,4940.0645,1552671940,1552629398,55.0,4.37,2.6142406,5.167755,7.1903973
2019-03-15 22:00:00+00:00,9.988333,11.8175,8.2175,42766.66,8027.414,1552758444,1552715660,61.0,5.81,2.8154922,4.411786,5.94088
2019-03-16 22:00:00+00:00,7.1841674,10.7175,4.3175,43008.07,32884.812,1552844948,1552801923,61.0,11.21,-0.3690133,1.7131003,4.1052647
2019-03-17 22:00:00+00:00,5.5029163,8.2175,0.5675,43248.54,38493.555,1552931452,1552888186,51.0,12.47,-2.9474125,1.1741,3.3622465
2019-03-18 22:00:00+00:00,4.6112504,10.8175,-1.5825,43487.926,38708.977,1553017955,1552974450,51.0,12.75,-5.502911,1.7343189,8.18931
2019-03-19 22:00:00+00:00,8.336249,12.117499,5.2175,43726.285,13910.567,1553104458,1553060714,3.0,7.58,2.1623163,5.584439,9.29076
2019-03-20 22:00:00+00:00,8.671666,11.7175,5.3675003,43965.336,22344.025,1553190960,1553146978,3.0,8.98,2.8719506,6.50174,9.726691
2019-03-21 22:00:00+00:00,8.667499,16.1175,3.6175,44205.355,33253.46,1553277463,1553233241,3.0,14.79,1.2732806,6.6464806,13.923706
2019-03-22 22:00:00+00:00,8.275832,11.617499,4.7175,44446.21,8528.762,1553363966,1553319503,3.0,7.01,1.5001397,5.658524,9.525399
2019-03-23 22:00:00+00:00,5.2654166,9.617499,0.4175,44687.76,40408.99,1553450469,1553405764,3.0,15.64,-2.542959,2.072813,5.9107275
2019-03-24 22:00:00+00:00,7.315417,8.867499,4.6675,44929.87,39765.883,1553536972,1553492025,51.0,11.23,0.1299262,1.4795758,2.6911073
2019-03-25 22:00:00+00:00,6.8237495,9.9175,4.1175003,45172.402,36051.055,1553623475,1553578285,51.0,10.56,1.0512924,3.4059541,5.931574
2019-03-26 22:00:00+00:00,7.1029162,11.5675,2.9175,45415.22,34721.35,1553709978,1553664545,51.0,9.95,0.060578823,4.523252,8.728504
2019-03-27 22:00:00+00:00,8.402917,10.8175,5.5675,45658.176,1049.2836,1553796481,1553750805,51.0,5.67,3.6324148,6.496509,8.871266
2019-03-28 22:00:00+00:00,8.119583,15.617499,1.9675,45901.145,37553.406,1553882983,1553837065,3.0,16.16,-0.24194288,6.4177766,13.955128
2019-03-29 22:00:00+00:00,10.719584,17.1175,6.5175004,46143.97,41213.68,1553969486,1553923325,51.0,14.52,4.413658,8.912916,15.803963
2019-03-30 22:00:00+00:00,8.127917,11.5675,5.2675004,46386.52,32220.564,1554055989,1554009585,3.0,11.24,0.014716148,4.292996,7.0043316
2019-03-31 22:00:00+00:00,6.832083,13.2175,1.1675,46628.64,42163.695,1554142491,1554095846,0.0,18.55,-3.7125053,2.7821596,10.058977
2019-04-01 22:00:00+00:00,9.477916,15.117499,6.3175,46870.195,26838.87,1554228994,1554182107,61.0,10.6,3.0384111,6.3925004,12.039267
2019-04-02 22:00:00+00:00,6.3820834,9.9175,2.5674999,47111.035,41307.97,1554315496,1554268368,71.0,14.61,-0.6932223,3.040783,6.223627
2019-04-03 22:00:00+00:00,5.655,9.5175,1.4175,47351.004,24087.941,1554401999,1554354631,51.0,11.82,-1.5948453,2.783552,6.866495
2019-04-04 22:00:00+00:00,7.1737494,12.1675,1.6175,47589.95,37283.293,1554488501,1554440894,3.0,15.78,-1.5425203,4.06197,9.180443
2019-04-05 22:00:00+00:00,9.457084,13.2175,7.3675003,47827.71,5283.6543,1554575003,1554527158,51.0,7.28,4.8328323,7.072986,10.843099
2019-04-06 22:00:00+00:00,13.296666,19.7675,8.617499,48064.137,41863.613,1554661504,1554613423,51.0,18.26,6.609296,11.347453,18.169449
2019-04-07 22:00:00+00:00,12.021667,18.817501,7.2675004,48299.055,42992.473,1554748006,1554699690,61.0,17.7,5.10081,10.453874,18.961678
2019-04-08 22:00:00+00:00,9.946666,14.117499,5.9675,48532.508,43637.766,1554834507,1554785958,3.0,18.07,2.3707213,6.1943707,10.014109
2019-04-09 22:00:00+00:00,6.421667,10.1675,2.5674999,48766.13,44799.07,1554921008,1554872226,3.0,21.15,-2.79055,1.2894679,5.724305
2019-04-10 22:00:00+00:00,5.4612503,9.0175,0.86749995,49000.207,36187.727,1555007510,1554958493,3.0,15.81,-3.4745793,0.95012075,4.737753
2019-04-11 22:00:00+00:00,5.4654164,8.0175,1.8675,49234.586,32323.889,1555094012,1555044761,3.0,13.28,-1.6344173,1.1717848,3.4144063
2019-04-12 22:00:00+00:00,3.3029168,7.5675,-0.88250005,49469.125,45346.43,1555180514,1555131028,51.0,18.96,-4.6974893,-0.9396536,3.4011712
2019-04-13 22:00:00+00:00,4.3425,9.5675,-1.0825,49703.684,40360.074,1555267016,1555217296,51.0,16.35,-4.9090548,0.17734702,4.752451
2019-04-14 22:00:00+00:00,8.338333,14.7675,1.5675,49938.11,45601.273,1555353519,1555303564,3.0,18.28,-1.7830555,4.4760623,11.319466
2019-04-15 22:00:00+00:00,11.53,17.3675,5.8675003,50172.258,41433.387,1555440021,1555389832,3.0,19.77,1.5454669,7.9032173,13.940269
2019-04-16 22:00:00+00:00,11.719583,15.367499,7.6675,50405.973,20285.053,1555526524,1555476101,51.0,10.83,5.7239122,10.139698,13.988062
2019-04-17 22:00:00+00:00,14.486249,20.167501,8.617499,50639.086,45979.023,1555613026,1555562371,1.0,21.83,5.145919,11.645538,17.694588
2019-04-18 22:00:00+00:00,15.6675005,21.7675,10.3175,50871.45,46218.977,1555699529,1555648641,2.0,22.13,6.739973,13.076168,19.682426
2019-04-19 22:00:00+00:00,15.752917,22.5175,8.9675,51102.887,46421.09,1555786031,1555734912,0.0,22.82,6.413621,13.492523,20.898748
2019-04-20 22:00:00+00:00,14.777915,21.7175,7.5675,51333.24,46633.723,1555872533,1555821184,0.0,23.2,4.379422,12.663379,20.515068
2019-04-21 22:00:00+00:00,16.529999,23.567501,8.867499,51562.31,46855.996,1555959035,1555907457,2.0,23.23,6.386799,13.671411,20.841278
2019-04-22 22:00:00+00:00,15.667499,20.667501,10.1675,51789.93,46991.08,1556045537,1555993731,3.0,23.21,6.057438,12.096831,17.400112
2019-04-23 22:00:00+00:00,16.89458,23.2175,12.4675,52015.906,43106.773,1556132039,1556080007,53.0,20.01,10.460805,14.0886965,19.712551
2019-04-24 22:00:00+00:00,12.240415,17.3675,9.0675,52240.055,7604.84,1556218540,1556166284,61.0,8.89,6.0369854,9.205211,13.209118
2019-04-25 22:00:00+00:00,11.657083,15.9675,7.8175,52462.17,44778.355,1556305041,1556252563,51.0,19.15,5.389593,8.865319,13.035694
2019-04-26 22:00:00+00:00,10.409165,12.3175,9.3175,52682.055,36322.66,1556391541,1556338844,55.0,16.53,4.6355963,5.708692,6.9991035
2019-04-27 22:00:00+00:00,9.194583,11.9675,6.4675,52899.5,34439.535,1556478041,1556425126,53.0,13.28,2.5402346,6.2545223,9.68825
2019-04-28 22:00:00+00:00,9.29875,14.7175,4.1175003,53114.492,45107.68,1556564540,1556511411,51.0,18.96,1.7289133,6.9429593,12.922871
2019-04-29 22:00:00+00:00,10.621665,12.9675,8.5675,53328.64,5614.7695,1556651040,1556597696,3.0,9.68,5.892009,8.342736,11.498041
2019-04-30 22:00:00+00:00,9.659165,12.8175,6.6675,53542.184,25634.8,1556737540,1556683982,3.0,13.94,4.8174896,7.8312936,11.078065
2019-05-01 22:00:00+00:00,9.348749,12.9175,5.0175004,53754.953,26118.723,1556824039,1556770269,53.0,11.86,2.6287107,6.9120145,11.065316
2019-05-02 22:00:00+00:00,8.1987505,10.7175,6.0675,53966.785,21600.0,1556910539,1556856557,53.0,12.64,3.2200212,5.0720897,7.521391
2019-05-03 22:00:00+00:00,7.01125,9.7675,4.2675004,54177.496,48573.777,1556997039,1556942846,51.0,21.2,-0.22809696,2.1616483,3.9887857
2019-05-04 22:00:00+00:00,7.305,10.3175,4.7175,54386.902,48658.91,1557083538,1557029137,51.0,20.57,1.0559602,2.978687,5.2577696
2019-05-05 22:00:00+00:00,7.5966663,11.4675,4.2175,54594.82,34303.387,1557170038,1557115428,51.0,14.43,1.1951013,4.11868,7.057127
2019-05-06 22:00:00+00:00,8.671666,12.867499,3.6675,54801.05,43231.855,1557256537,1557201721,51.0,17.39,1.1905642,5.9573836,9.6328125
2019-05-07 22:00:00+00:00,9.794583,13.5675,7.8175,55005.4,13294.721,1557343035,1557288015,61.0,7.56,4.156044,6.4422092,10.10075
2019-05-08 22:00:00+00:00,11.577915,14.9175,7.7675004,55207.645,47889.49,1557429533,1557374311,61.0,19.79,4.3590765,8.669399,13.3192005
2019-05-09 22:00:00+00:00,10.346665,12.4175,7.6175003,55407.598,44963.703,1557516030,1557460609,55.0,17.02,5.102436,8.158467,10.366238
2019-05-10 22:00:00+00:00,9.440416,13.9175,6.1675,55605.02,50282.02,1557602527,1557546908,51.0,24.27,3.0245786,5.805231,10.89496
2019-05-11 22:00:00+00:00,8.923749,12.4175,4.5675,55799.695,50245.9,1557689022,1557633209,3.0,20.18,1.511004,5.287046,8.845922
2019-05-12 22:00:00+00:00,9.152916,14.4675,3.0175,55991.395,51311.82,1557775517,1557719512,2.0,25.54,0.29472637,6.253941,12.023508
2019-05-13 22:00:00+00:00,10.302917,15.4175,4.9675,56179.883,50425.75,1557862011,1557805818,3.0,25.53,1.9417248,7.177109,12.982534
2019-05-14 22:00:00+00:00,11.498749,16.2175,5.5675,56364.9,49507.855,1557948503,1557892125,3.0,26.99,2.8237944,8.498132,13.587978
2019-05-15 22:00:00+00:00,11.690415,17.0175,7.3175,56546.223,51959.273,1558034994,1557978435,3.0,22.72,3.474906,8.044698,13.739534
2019-05-16 22:00:00+00:00,11.72375,13.9675,9.1675,56723.574,12086.854,1558121484,1558064748,3.0,10.67,7.028406,9.307709,11.5159025
2019-05-17 22:00:00+00:00,13.184165,18.7675,7.3675003,56896.703,50755.27,1558207972,1558151063,51.0,24.02,6.285242,12.314915,19.94918
2019-05-18 22:00:00+00:00,13.590416,17.6175,11.367499,57065.523,15296.657,1558294458,1558237381,53.0,13.26,9.404045,11.912805,16.347214
2019-05-19 22:00:00+00:00,12.827916,15.117499,11.367499,57231.39,3856.573,1558380944,1558323701,3.0,11.07,9.217744,10.767689,12.981152
2019-05-20 22:00:00+00:00,12.6154175,14.7175,10.117499,57394.496,33858.117,1558467429,1558410023,3.0,16.11,7.216652,9.320304,11.114915
2019-05-21 22:00:00+00:00,13.284164,17.7175,9.0675,57554.656,49628.45,1558553914,1558496348,3.0,25.33,7.625886,11.623403,15.5834675
2019-05-22 22:00:00+00:00,14.7091675,19.5175,8.4175,57711.695,53004.92,1558640397,1558582674,3.0,26.53,5.7929554,12.561458,17.419533
2019-05-23 22:00:00+00:00,14.880001,19.2175,9.867499,57865.438,52063.688,1558726880,1558669003,3.0,27.53,8.632666,12.954251,18.465044
2019-05-24 22:00:00+00:00,12.338333,17.2175,7.4175,58015.688,42867.81,1558813361,1558755335,61.0,17.69,5.5258656,11.181725,16.087715
2019-05-25 22:00:00+00:00,15.200832,19.8675,10.0175,58162.254,41963.062,1558899841,1558841668,51.0,21.86,8.1261015,12.638024,17.660173
2019-05-26 22:00:00+00:00,14.504998,17.5175,10.7175,58304.953,47723.023,1558986319,1558928004,55.0,21.62,9.001207,11.954957,14.235771
2019-05-27 22:00:00+00:00,12.38625,15.5675,9.117499,58443.586,51919.406,1559072796,1559014343,63.0,18.67,6.373458,10.608302,15.6737175
2019-05-28 22:00:00+00:00,12.177917,18.1175,4.6675,58577.95,49860.266,1559159271,1559100684,3.0,24.64,1.9034672,10.04639,15.418112
2019-05-29 22:00:00+00:00,16.1925,20.0175,13.0175,58707.848,34903.508,1559245744,1559187027,51.0,16.94,9.75258,13.823606,17.672411
2019-05-30 22:00:00+00:00,16.5675,19.7175,13.1675,58833.07,52701.652,1559332216,1559273374,3.0,23.3,11.520198,14.751178,17.97469
2019-05-31 22:00:00+00:00,18.13,24.067501,12.0675,58953.418,53488.83,1559418685,1559359723,3.0,27.25,11.058518,18.170336,26.031185
2019-06-01 22:00:00+00:00,22.038336,28.917501,16.0175,59068.688,53530.426,1559505151,1559446075,3.0,23.37,15.603336,21.001415,27.113182
2019-06-02 22:00:00+00:00,16.729998,18.5175,13.3175,59178.668,30378.117,1559591616,1559532430,51.0,15.36,12.344706,14.919891,15.8547
2019-06-03 22:00:00+00:00,16.977915,22.5175,10.2175,59283.14,32787.555,1559678078,1559618787,65.0,18.13,9.211473,15.999051,21.917229
2019-06-04 22:00:00+00:00,15.936252,19.4675,12.867499,59381.906,23043.725,1559764537,1559705148,61.0,14.34,10.76214,14.964405,19.877514
2019-06-05 22:00:00+00:00,14.548751,17.167501,11.617499,59474.754,46844.812,1559850993,1559791512,63.0,22.63,9.520954,12.407567,15.234453
2019-06-06 22:00:00+00:00,14.857082,21.0175,10.5175,59561.484,28732.428,1559937446,1559877878,53.0,16.72,8.638662,12.204629,18.069212
2019-06-07 22:00:00+00:00,14.284167,17.167501,12.2675,59641.97,38145.926,1560023896,1559964249,55.0,18.66,5.639142,8.499065,11.62904
2019-06-08 22:00:00+00:00,14.757081,18.917501,9.9175,59716.86,35746.742,1560110344,1560050622,51.0,20.6,7.4364834,12.911904,18.096249
2019-06-09 22:00:00+00:00,16.294584,21.2175,12.4175,59786.246,36487.22,1560196790,1560136999,63.0,16.81,10.675835,15.616954,20.612783
2019-06-10 22:00:00+00:00,15.0425,18.3675,11.6675,59850.062,43133.105,1560283233,1560223379,51.0,22.9,9.814861,13.905419,17.400455
2019-06-11 22:00:00+00:00,13.967498,16.167501,11.7175,59908.26,17788.777,1560369674,1560309762,65.0,8.9,10.799473,13.194534,16.145338
2019-06-12 22:00:00+00:00,14.163333,17.1175,11.4675,59960.77,40901.977,1560456113,1560396149,55.0,18.01,8.846216,11.173714,13.699717
2019-06-13 22:00:00+00:00,16.17375,21.067501,11.6675,60007.53,39600.0,1560542549,1560482538,53.0,19.76,10.146812,15.022469,19.735445
2019-06-14 22:00:00+00:00,15.794581,18.6175,13.117499,60048.49,36355.402,1560628982,1560568931,63.0,18.17,12.189592,14.962773,18.208992
2019-06-15 22:00:00+00:00,16.488335,19.817501,13.4675,60083.61,54295.41,1560715413,1560655327,53.0,22.23,12.239782,15.146214,18.710625
2019-06-16 22:00:00+00:00,17.884165,23.5175,11.2175,60112.84,54180.547,1560801841,1560741727,51.0,22.54,10.447257,17.474144,23.087494
2019-06-17 22:00:00+00:00,19.059164,24.067501,12.867499,60136.14,51114.066,1560888266,1560828129,51.0,23.71,12.4758,19.716398,26.181416
2019-06-18 22:00:00+00:00,19.813334,25.3675,16.417501,60153.465,41096.613,1560974688,1560914534,63.0,20.43,17.240751,20.64272,27.796986
2019-06-19 22:00:00+00:00,16.563334,18.817501,13.7675,60164.8,50624.31,1561061107,1561000942,53.0,21.78,12.757542,15.765358,18.390156
2019-06-20 22:00:00+00:00,15.16125,18.1175,12.0675,60170.105,54184.492,1561147523,1561087353,51.0,23.77,11.115245,13.712087,16.687443
2019-06-21 22:00:00+00:00,15.882084,21.3675,9.8175,60169.367,51881.797,1561233936,1561173767,3.0,23.05,8.304495,14.450263,20.23343
2019-06-22 22:00:00+00:00,20.761251,27.317501,14.0675,60162.555,47434.71,1561320346,1561260184,3.0,25.34,12.976393,20.846367,27.689543
2019-06-23 22:00:00+00:00,24.238335,29.917501,19.4675,60149.67,46650.527,1561406752,1561346603,3.0,24.25,18.883312,25.349297,32.258003
2019-06-24 22:00:00+00:00,24.68625,31.7175,19.0175,60130.7,53031.22,1561493154,1561433025,51.0,26.18,19.799791,26.743172,35.643032
2019-06-25 22:00:00+00:00,19.296669,23.2175,15.8175,60105.633,54375.176,1561579554,1561519450,3.0,25.33,15.149963,19.314161,24.801836
